,V,G/GN
325,0.52,0.4425480757932263
326,0.54,0.4468211865219228
327,0.56,0.45132728138544737
328,0.58,0.4560754749897503
329,0.6,0.461075540351202
330,0.62,0.4663379690244224
331,0.64,0.4718740401252289
332,0.66,0.4776958994045813
333,0.68,0.48381664951775183
334,0.7,0.49025045253231253
335,0.72,0.4970126454829041
336,0.74,0.5041198693567601
337,0.76,0.5115902112076769
338,0.78,0.5194433580568387
339,0.8,0.527700759738611
340,0.82,0.5363857957621867
341,0.84,0.5455239384467708
342,0.86,0.5551429009070326
343,0.88,0.5652727537973069
344,0.9,0.5759459889866893
345,0.92,0.5871975015534041
346,0.94,0.5990644538289264
347,0.96,0.6115859770969554
348,0.98,0.62480265871176
349,1.0,0.6387557560188808
350,1.02,0.6534860752440763
351,1.04,0.669032455713296
352,1.06,0.6854298100958475
353,1.08,0.702706692772666
354,1.1,0.720882403580846
355,1.12,0.739963684698915
356,1.14,0.759941133839054
357,1.16,0.7807855335018643
358,1.18,0.8024443759082721
359,1.2,0.8248389338999141
360,1.22,0.8478622734191515
361,1.24,0.8713786056784314
362,1.26,0.8952243220287771
363,1.28,0.91921093475536
364,1.3,0.9431299677550066
365,1.32,0.9667596220901566
366,1.34,0.9898728156963963
367,1.36,1.0122460041146
368,1.38,1.0336680678654402
369,1.4,1.0539485276288991
370,1.42,1.0729244268435083
371,1.44,1.0904653874785537
372,1.46,1.1064765662154967
373,1.48,1.1208994744792637
374,1.5,1.13371083796415
375,1.52,1.1449198309975592
376,1.54,1.1545641142667198
377,1.56,1.1627051314413335
378,1.58,1.1694230922681768
379,1.6,1.1748120038665681
380,1.62,1.1789750263674144
381,1.64,1.1820203393996904
382,1.66,1.1840576236518232
383,1.68,1.185195193554151
384,1.7,1.185537765731075
385,1.72,1.1851848129580944
386,1.74,1.184229432830763
387,1.76,1.1827576512487503
388,1.78,1.180848080051893
389,1.8,1.178571852928401
390,1.82,1.1759927717464225
391,1.84,1.173167605020825
392,1.86,1.170146490088063
393,1.88,1.1669733999514105
394,1.9,1.163686644216859
395,1.92,1.160319380865465
396,1.94,1.1569001217500579
397,1.96,1.1534532197118001
398,1.98,1.1499993292059179
399,2.0,1.1465558354320595
400,2.02,1.1431372493240488
401,2.04,1.1397555675094042
402,2.06,1.1364205976042148
403,2.08,1.1331402500881673
404,2.1,1.1299207985747444
405,2.12,1.126767110642811
406,2.14,1.1236828515742174
407,2.16,1.1206706633968773
408,2.18,1.1177323216034791
409,2.2,1.1148688718262758
410,2.22,1.1120807486209163
411,2.24,1.1093678783577952
412,2.26,1.1067297680656738
413,2.28,1.1041655818981575
414,2.3,1.1016742067422391
415,2.32,1.099254308322529
416,2.34,1.0969043790203643
417,2.36,1.0946227784805003
418,2.38,1.0924077679635285
419,2.4,1.0902575392832674
420,2.42,1.0881702390685388
421,2.44,1.0861439889972395
422,2.46,1.0841769025689438
423,2.48,1.0822670989119731
424,2.5,1.0804127140485393
425,2.52,1.0786119099992746
426,2.54,1.0768628820444774
427,2.56,1.0751638644222026
428,2.58,1.0735131347085796
429,2.6,1.0719090170829122
430,2.62,1.070349884662142
431,2.64,1.0688341610520968
432,2.66,1.0673603212546459
433,2.68,1.0659268920360898
434,2.7,1.0645324518583874
435,2.72,1.063175630451325
436,2.74,1.0618551080993877
437,2.76,1.0605696146977028
438,2.78,1.059317928629343
439,2.8,1.058098875506888
440,2.82,1.0569113268113588
441,2.84,1.0557541984596015
442,2.86,1.0546264493228978
443,2.88,1.0535270797200451
444,2.9,1.0524551298977378
445,2.92,1.0514096785161506
446,2.94,1.050389841146568
447,2.96,1.0493947687940588
448,2.98,1.0484236464482029
449,3.0,1.047475691670097
450,3.02,1.0465501532196941
451,3.04,1.0456463097229742
452,3.06,1.044763468388059
453,3.08,1.043900963762642
454,3.1,1.0430581565408117
455,3.12,1.0422344324162511
456,3.14,1.0414292009820427
457,3.16,1.040641894676092
458,3.18,1.0398719677711379
459,3.2,1.0391188954125377
460,3.22,1.0383821726930407
461,3.24,1.037661313775577
462,3.26,1.036955851051003
463,3.28,1.0362653343393815
464,3.3,1.0355893301239794
465,3.32,1.0349274208258543
466,3.34,1.0342792041082298
467,3.36,1.033644292217618
468,3.38,1.033022311353282
469,3.4,1.0324129010694671
470,3.42,1.031815713703786
471,3.44,1.0312304138337507
472,3.46,1.030656677760289
473,3.48,1.0300941930141543
474,3.5,1.0295426578865412
475,3.52,1.029001780982736
476,3.54,1.0284712807953738
477,3.56,1.0279508852994004
478,3.58,1.027440331564972
479,3.6,1.0269393653892358
480,3.62,1.0264477409450963
481,3.64,1.025965220445472
482,3.66,1.025491573825468
483,3.68,1.0250265784359207
484,3.7,1.0245700187536864
485,3.72,1.024121686104301
486,3.74,1.023681378396631
487,3.76,1.0232488998704448
488,3.78,1.0228240608543206
489,3.8,1.0224066775354437
490,3.82,1.0219965717389798
491,3.84,1.0215935707177892
492,3.86,1.0211975069491306
493,3.88,1.0208082179449458
494,3.9,1.0204255460643807
495,3.92,1.020049338339746
496,3.94,1.019679446306784
497,3.96,1.0193157258424814
498,3.98,1.0189580370108091
499,4.0,1.0186062439149364
500,4.02,1.0182602145537893
501,4.04,1.017919820687705
502,4.06,1.0175849377050152
503,4.08,1.017255444500347
504,4.1,1.0169312233515433
505,4.12,1.0166121598055082
506,4.14,1.016298142568154
507,4.16,1.015989063397344
508,4.18,1.0156848170009012
509,4.2,1.015385300938924
510,4.22,1.0150904155301
511,4.24,1.0148000637603944
512,4.26,1.0145141511962217
513,4.28,1.014232585902024
514,4.3,1.0139552783576107
515,4.32,1.013682141383663
516,4.34,1.013413090064621
517,4.36,1.013148041678805
518,4.38,1.0128869156288485
519,4.4,1.0126296333754725
520,4.42,1.0123761183737061
521,4.44,1.0121262960102457
522,4.46,1.0118800935453252
523,4.48,1.0116374400560713
524,4.5,1.011398266379373
525,4.52,1.011162505059371
526,4.54,1.0109300902987013
527,4.56,1.0107009579046051
528,4.58,1.0104750452452724
529,4.6,1.0102522912012246
530,4.62,1.0100326361228282
531,4.64,1.0098160217849859
532,4.66,1.0096023913484755
533,4.68,1.009391689318465
534,4.7,1.00918386150561
535,4.72,1.0089788549889107
536,4.74,1.0087766180809108
537,4.76,1.0085771002913795
538,4.78,1.0083802522944063
539,4.8,1.00818602589453
540,4.82,1.0079943739981394
541,4.84,1.0078052505795343
542,4.86,1.00761861065367
543,4.88,1.0074344102471795
544,4.9,1.0072526063707048
545,4.92,1.0070731569912632
546,4.94,1.006896021008885
547,4.96,1.006721158228739
548,4.98,1.0065485293379768
549,5.0,1.0063780958839577
550,5.02,1.0062098202480603
551,5.04,1.0060436656275933
552,5.06,1.0058795960104703
553,5.08,1.0057175761578439
554,5.1,1.0055575715822245
555,5.12,1.0053995485287035
556,5.14,1.0052434739560003
557,5.16,1.0050893155179945
558,5.18,1.0049370415460503
559,5.2,1.0047866210324763
560,5.22,1.0046380236122636
561,5.24,1.004491219549442
562,5.26,1.004346179717818
563,5.28,1.0042028755907755
564,5.3,1.0040612792196728
565,5.32,1.003921363227501
566,5.34,1.0037831007868674
567,5.36,1.0036464656133446
568,5.38,1.0035114319473475
569,5.4,1.0033779745434503
570,5.42,1.0032460686607056
571,5.44,1.0031156900431069
572,5.46,1.0029868149157635
573,5.48,1.002859419970051
574,5.5,1.0027334823509637
575,5.52,1.0026089796491238
576,5.54,1.0024858898901654
577,5.56,1.0023641915225738
578,5.58,1.0022438634091735
579,5.6,1.0021248848176187
580,5.62,1.0020072354102283
581,5.64,1.001890895235648
582,5.66,1.0017758447193394
583,5.68,1.0016620646563452
584,5.7,1.0015495362007103
585,5.72,1.0014382408581424
586,5.74,1.0013281604800865
587,5.76,1.0012192772534212
588,5.78,1.0011115736928793
589,5.8,1.0010050326359126
590,5.82,1.0008996372342516
591,5.84,1.0007953709460826
592,5.86,1.0006922175309483
593,5.88,1.0005901610419958
594,5.9,1.0004891858201872
595,5.92,1.0003892764875808
596,5.94,1.000290417941336
597,5.96,1.0001925953484756
598,5.98,1.0000957941386148
599,6.0,1.0
